Player-additional,Player,Age,Team,Lg,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,TB,GIDP,HBP,SH,SF,IBB,BA,OBP,SLG,OPS,SB%,ISO,BABIP,BB%,SO%,BB/SO,HR/SB,XBH%,RBI Rate,R Rate,Cluster,Hitter_Type,Speed_Tier
ramirjo01,José Ramírez,31.0,CLE,AL,158.0,682.0,620.0,114.0,173.0,39.0,2.0,39.0,118.0,41.0,7.0,54.0,82.0,333.0,9.0,1.0,0.0,6.0,12.0,0.279,0.335,0.537,0.872,0.854,0.258,0.265,0.079,0.12,0.659,0.951,0.462,0.173,0.167,2,Balanced Hitter,High Speed
ramosbr01,Bryan Ramos,22.0,CHW,AL,32.0,108.0,99.0,13.0,20.0,4.0,0.0,3.0,11.0,0.0,2.0,7.0,22.0,33.0,3.0,0.0,0.0,1.0,0.0,0.202,0.252,0.333,0.586,0.0,0.131,0.227,0.065,0.204,0.318,0.0,0.35,0.102,0.12,0,Contact Hitter,Low Speed
ramoshe02,Heliot Ramos,24.0,SFG,NL,121.0,518.0,475.0,54.0,128.0,23.0,3.0,22.0,72.0,6.0,1.0,37.0,135.0,223.0,12.0,2.0,0.0,4.0,2.0,0.269,0.322,0.469,0.792,0.857,0.2,0.329,0.071,0.261,0.274,3.667,0.375,0.139,0.104,2,Balanced Hitter,Moderate Speed
realmjt01,J.T. Realmuto,33.0,PHI,NL,99.0,413.0,380.0,50.0,101.0,18.0,1.0,14.0,47.0,2.0,2.0,27.0,102.0,163.0,7.0,5.0,0.0,1.0,1.0,0.266,0.322,0.429,0.751,0.5,0.163,0.328,0.065,0.247,0.265,7.0,0.327,0.114,0.121,2,Balanced Hitter,Moderate Speed
refsnro01,Rob Refsnyder,33.0,BOS,AL,93.0,307.0,272.0,32.0,77.0,16.0,1.0,11.0,40.0,2.0,2.0,28.0,78.0,128.0,6.0,5.0,0.0,1.0,2.0,0.283,0.359,0.471,0.83,0.5,0.188,0.359,0.091,0.254,0.359,5.5,0.364,0.13,0.104,2,Balanced Hitter,Moderate Speed
remilza01,Zach Remillard,30.0,CHW,AL,15.0,39.0,33.0,3.0,8.0,1.0,1.0,0.0,1.0,1.0,0.0,5.0,10.0,11.0,1.0,0.0,1.0,0.0,0.0,0.242,0.342,0.333,0.675,1.0,0.091,0.348,0.128,0.256,0.5,0.0,0.25,0.026,0.077,1,Power Hitter,Low Speed
rendoan01,Anthony Rendon,34.0,LAA,AL,57.0,238.0,206.0,21.0,45.0,10.0,0.0,0.0,14.0,6.0,1.0,23.0,35.0,55.0,4.0,5.0,0.0,4.0,0.0,0.218,0.307,0.267,0.574,0.857,0.049,0.257,0.097,0.147,0.657,0.0,0.222,0.059,0.088,1,Power Hitter,Moderate Speed
renfrhu01,Hunter Renfroe,32.0,KCR,AL,120.0,424.0,385.0,44.0,88.0,18.0,0.0,15.0,52.0,1.0,1.0,36.0,84.0,151.0,10.0,2.0,0.0,1.0,0.0,0.229,0.297,0.392,0.689,0.5,0.163,0.254,0.085,0.198,0.429,15.0,0.375,0.123,0.104,1,Power Hitter,Moderate Speed
rengilu01,Luis Rengifo,27.0,LAA,AL,78.0,304.0,283.0,41.0,85.0,13.0,1.0,6.0,30.0,24.0,7.0,16.0,44.0,118.0,6.0,4.0,1.0,0.0,0.0,0.3,0.347,0.417,0.763,0.774,0.117,0.339,0.053,0.145,0.364,0.25,0.235,0.099,0.135,1,Power Hitter,Low Speed
reyespa01,Pablo Reyes,30.0,BOS,2LG,22.0,64.0,60.0,5.0,11.0,2.0,0.0,0.0,5.0,1.0,2.0,3.0,19.0,13.0,1.0,1.0,0.0,0.0,0.0,0.183,0.234,0.217,0.451,0.333,0.034,0.268,0.047,0.297,0.158,0.0,0.182,0.078,0.078,0,Contact Hitter,Moderate Speed
reynobr01,Bryan Reynolds,29.0,PIT,NL,156.0,692.0,622.0,73.0,171.0,29.0,3.0,24.0,88.0,10.0,2.0,57.0,156.0,278.0,7.0,10.0,0.0,3.0,3.0,0.275,0.344,0.447,0.791,0.833,0.172,0.33,0.082,0.225,0.365,2.4,0.327,0.127,0.105,2,Balanced Hitter,Moderate Speed
ricebe01,Ben Rice,25.0,NYY,AL,50.0,178.0,152.0,20.0,26.0,6.0,0.0,7.0,23.0,0.0,1.0,20.0,48.0,53.0,2.0,1.0,0.0,5.0,0.0,0.171,0.264,0.349,0.613,0.0,0.178,0.186,0.112,0.27,0.417,0.0,0.5,0.129,0.112,2,Balanced Hitter,Low Speed
rileyau01,Austin Riley,27.0,ATL,NL,110.0,469.0,425.0,63.0,109.0,26.0,2.0,19.0,56.0,0.0,0.0,37.0,118.0,196.0,6.0,5.0,0.0,2.0,0.0,0.256,0.322,0.461,0.783,0.0,0.205,0.31,0.079,0.252,0.314,0.0,0.431,0.119,0.134,2,Balanced Hitter,Low Speed
rivasle01,Leo Rivas,26.0,SEA,AL,43.0,86.0,73.0,10.0,17.0,1.0,1.0,0.0,8.0,3.0,0.0,10.0,24.0,20.0,1.0,1.0,2.0,0.0,0.0,0.233,0.333,0.274,0.607,1.0,0.041,0.347,0.116,0.279,0.417,0.0,0.118,0.093,0.116,1,Power Hitter,Low Speed
riverem01,Emmanuel Rivera,28.0,BAL/MIA,2LG,123.0,302.0,265.0,24.0,63.0,9.0,2.0,5.0,29.0,2.0,0.0,26.0,69.0,91.0,7.0,5.0,1.0,5.0,0.0,0.238,0.312,0.343,0.656,1.0,0.105,0.296,0.086,0.228,0.377,2.5,0.254,0.096,0.079,1,Power Hitter,High Speed
rizzoan01,Anthony Rizzo,34.0,NYY,AL,92.0,375.0,337.0,38.0,77.0,12.0,0.0,8.0,35.0,0.0,0.0,27.0,65.0,113.0,7.0,9.0,0.0,2.0,0.0,0.228,0.301,0.335,0.637,0.0,0.107,0.259,0.072,0.173,0.415,0.0,0.26,0.093,0.101,1,Power Hitter,Low Speed
roberlu01,Luis Robert Jr.,26.0,CHW,AL,100.0,425.0,393.0,47.0,88.0,19.0,0.0,14.0,35.0,23.0,6.0,28.0,141.0,149.0,8.0,2.0,0.0,1.0,2.0,0.224,0.278,0.379,0.657,0.793,0.155,0.31,0.066,0.332,0.199,0.609,0.375,0.082,0.111,2,Balanced Hitter,Low Speed
robinch04,Chuckie Robinson,29.0,CHW,AL,26.0,76.0,70.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,20.0,9.0,1.0,1.0,0.0,0.0,0.0,0.129,0.197,0.129,0.326,0.0,0.0,0.18,0.066,0.263,0.25,,0.0,0.0,0.026,0,Contact Hitter,Low Speed
roblevi01,Víctor Robles,27.0,SEA/WSN,2LG,91.0,295.0,254.0,44.0,78.0,20.0,0.0,4.0,28.0,34.0,2.0,21.0,53.0,110.0,2.0,11.0,6.0,3.0,0.0,0.307,0.381,0.433,0.814,0.944,0.126,0.37,0.071,0.18,0.396,0.118,0.308,0.095,0.149,1,Power Hitter,Low Speed
rocchbr01,Brayan Rocchio,23.0,CLE,AL,143.0,442.0,383.0,50.0,79.0,18.0,0.0,8.0,36.0,10.0,6.0,44.0,90.0,121.0,11.0,8.0,2.0,5.0,1.0,0.206,0.298,0.316,0.614,0.625,0.11,0.245,0.1,0.204,0.489,0.8,0.329,0.081,0.113,1,Power Hitter,Moderate Speed
